count,title
2,57286
2,55403
2,46723
2,53655
2,48450
2,63595
2,52916
2,56619
2,92989
2,75115
2,87690
2,40809
2,71387
2,54615
2,56610
2,59187
2,44034
2,63689
2,83805
2,68940
2,41538
2,71001
2,71340
2,65795
2,51881
2,56618
2,55779
2,67869
2,51142
2,41549
2,73090
2,70635
2,40670
2,59554
2,56369
2,59726
2,42648
2,70319
2,55274
2,66621
2,58811
2,80848
2,78875
2,59955
2,71095
2,53678
2,79660
2,47702
2,48968
2,64101
2,43434
2,49051
2,40845
2,76788
2,91793
2,73384
2,55589
2,58701
2,58055
2,89600
2,61655
2,44850
2,60055
2,44766
2,42134
2,41405
2,53492
2,47732
2,41987
2,90940
2,40263
2,59710
2,46018
2,74957
2,44395
2,47139
2,74787
2,69949
2,61786
2,54880
2,63730
2,42585
2,71400
2,63210
2,73938
2,49937
2,72405
2,71446
2,58730
2,75543
2,57649
2,60868
2,73481
2,48788
2,66475
2,44410
2,81322
2,54865
2,54105
2,79837
2,53648
2,43609
2,45057
2,40520
2,42442
2,65616
2,58274
2,55902
2,52958
2,48001
2,55888
2,57213
2,52307
2,50498
2,41370
2,48842
2,40389
2,59871
2,67354
2,82117
2,83964
2,82859
2,45312
2,62223
2,52428
2,66052
2,52834
2,58230
2,67119
2,52829
2,61759
2,42799
2,65702
2,57376
2,53843
2,63123
2,68342
2,66824
2,43688
2,77419
2,54416
2,47715
2,68800
2,46205
2,43781
2,48447
2,52091
2,52981
2,60595
2,62733
2,61393
2,50522
2,76786
2,47469
2,62799
2,46285
2,58108
2,73928
2,53499
2,61807
2,63596
2,57565
2,68095
2,76910
2,85084
2,61445
2,43597
2,51648
2,67943
2,69748
2,63887
2,54266
2,49716
2,45417
2,51868
2,66443
2,40273
2,48120
2,67297
2,40915
2,70874
2,73451
2,57516
2,63564
2,47113
2,69555
2,40749
2,63121
2,53016
2,72278
2,54539
2,67142
2,61916
2,60251
2,67819
2,41226
2,47096
2,49226
2,58106
2,66328
2,50136
2,66230
2,51940
2,52793
2,70730
2,64557
2,43084
2,47213
2,62247
2,65350
2,62256
2,84234
2,74153
2,45847
2,53218
2,51877
2,64226
2,62024
2,67487
2,54366
2,60389
2,67879
2,57882
2,71334
2,64590
2,68820
2,41876
2,45720
2,64922
2,48170
2,71651
2,45960
2,58216
2,60559
2,63416
2,62460
2,42958
2,83775
2,70942
2,67922
2,69660
2,69399
2,47539
2,70720
2,72041
2,46426
2,59393
2,56092
2,49477
2,71658
2,49953
2,48375
2,59612
2,60912
2,50994
2,47224
2,63927
2,76511
2,75425
2,77595
2,76778
2,65966
2,55290
2,57202
2,86800
2,62310
2,46822
2,45752
2,63482
2,53650
2,44052
2,58200
2,62452
2,48525
2,55095
2,54577
2,67644
2,46772
2,56165
2,43703
2,63528
2,54948
2,63274
2,68733
2,48268
2,46378
2,61151
2,61577
2,62243
2,55729
2,44854
2,61564
2,55869
2,40675
2,64723
2,66311
2,45952
2,76465
2,55218
2,53081
2,41996
2,68409
2,84628
2,58660
2,57739
2,47189
2,93071
2,56710
2,64049
2,67134
2,81797
2,54896
2,67902
2,78613
2,53797
2,64051
2,48830
2,56694
2,66782
2,49348
2,73118
2,56581
2,69769
2,44262
2,53621
2,42195
2,45790
2,46741
2,53358
2,42883
2,82992
2,62244
2,72748
2,41997
2,60440
2,70930
2,40432
2,68635
2,71187
2,43832
2,62655
2,64376
2,72994
2,46427
2,58136
2,49573
2,70103
2,56784
2,81224
2,64533
2,66080
2,47675
2,67422
2,51494
2,53846
2,55070
2,64519
2,60968
2,52558
2,63817
2,43557
2,48727
2,50507
2,53221
2,47171
2,41392
2,57450
2,59133
2,42138
2,44299
2,55211
2,79268
2,44591
2,58427
2,62909
2,76687
2,58659
2,82945
2,54761
2,41122
2,52361
2,81473
2,54380
2,70161
2,49019
2,56100
2,51629
2,59443
2,86379
2,48806
2,51145
2,53063
2,48775
2,53182
2,51194
2,83691
2,55381
2,46799
2,68708
2,46326
2,67718
2,81067
2,56319
2,43438
2,70676
2,62146
2,41247
2,50835
2,47376
2,66662
2,70157
2,51178
2,77262
2,66270
2,43321
2,55073
2,65329
2,69309
2,68393
2,76236
2,57073
2,59835
2,55935
2,64382
2,75135
2,50921
2,64292
2,42638
2,63437
2,74754
2,67520
2,68645
2,61150
2,51270
2,50701
2,44461
2,49491
2,52548
2,46576
2,73970
2,85524
2,63845
2,46491
2,51531
2,53784
2,61373
2,52221
2,75774
2,48359
2,51795
2,65754
2,67790
2,50549
2,66986
2,50150
2,79758
2,80535
2,58857
2,75700
2,56004
2,60413
2,80094
2,45733
2,57525
2,44472
2,70351
2,50518
2,76337
2,52877
2,43272
2,66089
2,65970
2,64036
2,62541
2,64942
2,47074
2,69054
2,86638
2,70209
2,67992
2,75795
2,52034
2,66757
2,74954
2,52045
2,67474
2,68073
2,73886
2,40300
2,47339
2,58538
2,74188
2,84565
2,61290
2,40183
2,40338
2,53128
2,50888
2,44357
2,52264
2,55658
2,44796
2,60738
2,50976
2,55122
2,62482
2,51188
2,64480
2,71249
2,50093
2,65775
2,51752
2,57278
2,48189
2,60834
2,83556
2,50816
2,40116
2,63745
2,43352
2,67494
2,60218
2,70505
2,51864
2,42966
2,69451
2,75424
2,60622
2,66763
2,44906
2,59924
2,48166
2,43149
2,40203
2,56935
2,44860
2,59778
2,49562
2,73049
2,73874
2,50451
2,75181
2,75899
2,78410
2,58370
2,47916
2,43802
2,78919
2,46970
2,45836
2,58817
2,78809
2,65352
2,53681
2,48360
2,59745
2,87550
2,41553
2,48276
2,40993
2,44604
2,55889
2,67951
2,56651
2,57075
2,52060
2,47059
2,67969
2,64225
2,66099
2,46081
2,68051
2,63264
2,59506
2,56461
2,51297
2,49054
2,51616
2,66539
2,77559
2,53950
2,70255
2,58500
2,60823
2,86569
2,57104
2,54130
2,87393
2,50354
2,87342
2,45679
2,41959
2,61035
2,49182
2,42575
2,66563
2,72772
2,64903
2,71800
2,50710
2,47893
2,73222
2,41969
2,60133
2,73756
2,78588
2,52367
2,74213
2,64959
2,44920
2,56320
2,57983
2,52746
2,64215
2,54651
2,46948
2,87386
2,74514
2,74785
2,43414
2,64836
2,75381
2,40780
2,44727
2,64009
2,83219
2,55353
2,54252
2,74946
2,52882
2,75436
2,55712
2,76876
2,66962
2,49456
2,51957
2,47787
2,60746
2,41565
2,62216
2,54442
2,65513
2,60405
2,55752
2,59470
2,45214
2,54823
2,69117
2,41596
2,44891
2,49008
2,41839
2,48473
2,72366
2,46804
2,40709
2,68848
2,59282
2,40832
2,68064
2,47076
2,44932
2,60697
2,70368
2,43261
2,54938
2,64112
2,65708
2,63652
2,54306
2,64166
2,82058
2,46991
2,62902
2,66993
2,54632
2,66365
2,51789
2,76397
2,72966
2,42846
2,52634
2,55126
2,47779
2,48070
2,63186
2,61060
2,46883
2,77655
2,71138
2,49088
2,63043
2,47334
2,56812
2,72889
2,61750
2,51195
2,74726
2,63168
2,47530
2,74096
2,56096
2,58034
2,89251
2,48951
2,66497
2,69634
2,72791
2,40324
2,45165
2,65215
2,54484
2,60670
2,51027
2,53493
2,76578
2,63410
2,48221
2,89803
2,59732
2,52924
2,62558
2,45565
2,61126
2,73901
2,43855
2,41933
2,42610
2,67417
2,67033
2,57417
2,74778
2,40767
2,58388
2,51123
2,54864
2,49270
2,48714
2,60348
2,52422
2,62910
2,45388
2,48506
2,79694
2,58893
2,46657
2,64219
2,50560
2,55769
2,48798
2,64727
2,58665
2,57671
2,70789
2,79554
2,70837
2,43240
2,58085
2,40403
2,77639
2,48851
2,56462
2,77812
2,40705
2,56089
2,50291
2,62061
2,81312
2,59616
2,57066
2,76504
2,68783
2,61205
2,74874
2,68897
2,41777
2,50948
2,45869
2,47593
2,69206
2,63991
2,73679
2,50984
2,87965
2,84566
2,66114
2,75376
2,52730
2,58241
2,41302
2,54696
2,74204
2,61911
2,46222
2,47518
2,66073
2,65269
2,57543
2,56984
2,66004
2,46142
2,68340
2,74539
2,50548
2,68714
2,41202
2,73413
2,51964
2,53935
2,79038
2,42664
2,52489
2,55982
2,48214
2,59339
2,40559
2,45045
2,55076
2,51254
2,75215
2,51815
2,48202
2,72676
2,61935
2,44268
2,55818
2,77598
2,40036
2,46638
2,69196
2,41871
2,66598
2,52532
2,58236
2,76185
2,55345
2,68704
2,52740
2,65078
2,51502
2,55599
2,61109
2,59533
2,54717
2,54363
2,56511
2,49179
2,48394
2,50892
2,61389
2,51367
2,55221
2,49963
2,51921
2,84722
2,55416
2,71935
2,40671
2,69535
2,56087
2,101061
2,57848
2,48484
2,79737
2,55899
2,69258
2,72462
2,40299
2,50600
2,85605
2,52776
2,53508
2,47191
2,54218
2,60439
2,61298
2,49009
2,56740
2,72382
2,47066
2,64450
2,59303
2,46962
2,53747
2,75391
2,71091
2,65674
2,58098
2,85397
2,51044
2,55216
2,50103
2,95250
2,72427
2,57408
2,64336
2,61476
2,86438
2,67337
2,75125
2,40661
2,45272
2,56186
2,56833
2,59538
2,50431
2,68177
2,57090
2,75249
2,45931
2,43137
2,48807
2,73133
2,62290
2,52345
2,49170
2,42595
2,71933
2,72972
2,42526
2,42596
2,41624
2,43458
2,59196
2,60998
2,61312
2,63059
2,50247
2,62885
2,63515
2,69348
2,62550
2,57533
2,62808
2,41659
2,91918
2,72324
2,62871
2,56280
2,53903
2,44709
2,75811
2,61219
2,42522
2,52002
2,62907
2,41916
2,47594
2,53185
2,55120
2,46038
2,53404
2,71548
2,44661
2,56245
2,52560
2,63280
2,66620
2,66814
2,68423
2,73718
2,59694
2,43320
2,53595
2,69112
2,63683
2,70299
2,59619
2,60658
2,44549
2,51929
2,44300
2,44281
2,42691
2,56868
2,62975
2,42601
2,68312
2,47006
2,54637
2,46190
2,52286
2,56591
2,45271
2,68811
2,41126
2,45179
2,50677
2,76425
2,80483
2,79435
2,62812
2,59183
2,80759
2,64262
2,50732
2,52766
2,59902
2,51246
2,60153
2,76090
2,59719
2,42972
2,48339
2,42059
2,55298
2,44433
2,50978
2,55928
2,46245
2,47908
2,43148
2,41787
2,70404
2,63456
2,71514
2,42632
2,61138
2,53455
2,44219
2,70557
2,45735
2,61760
2,69083
2,53844
2,46135
2,56911
2,47678
2,70026
2,58647
2,53170
2,54464
2,46200
2,56421
2,79595
2,85611
2,82255
2,70284
2,53720
2,55430
2,42519
2,59318
2,85958
2,64278
2,62978
2,50059
2,78009
2,48616
2,53006
2,60795
2,69536
2,41952
2,60465
2,62594
2,73656
2,63231
2,46892
2,52506
2,61681
2,53517
2,47666
2,53331
2,45670
2,73876
2,73340
2,65586
2,57575
2,44494
2,40663
2,54076
2,78538
2,74648
2,65531
2,75455
2,50238
2,63891
2,53265
2,43972
2,74300
2,43055
2,56583
2,46051
2,42189
2,70566
2,67094
2,42669
2,59899
2,70833
2,56102
2,59764
2,63212
2,46163
2,78049
2,57362
2,45048
2,48235
2,61354
2,84527
2,49109
2,51268
2,73089
2,60020
2,64960
2,90845
2,70004
2,42931
2,92532
2,54096
2,51373
2,41268
2,54828
2,58728
2,50894
2,47396
2,72744
2,67069
2,68379
2,56574
2,52615
2,47615
2,54493
2,57103
2,47477
2,40524
2,74191
2,42581
2,46737
2,61409
2,40673
2,40039
2,65461
2,67806
2,65407
2,72170
2,49634
2,59098
2,83670
2,66278
2,49686
2,52893
2,57932
2,62062
2,43730
2,48095
2,42971
2,49155
2,41236
2,51654
2,77070
2,52169
2,63327
2,55463
2,81185
2,44548
2,62554
2,71020
2,41321
2,93690
2,57549
2,70382
2,58508
2,50891
2,47523
2,52158
2,64069
2,50246
2,52480
2,54508
2,50519
2,42349
2,65492
2,41468
2,48048
2,52619
2,61156
2,54751
2,64177
2,58631
2,57095
2,42967
2,50174
2,51116
2,50784
2,40348
2,47648
2,52349
2,57445
2,70558
2,81432
2,53155
2,41792
2,69064
2,53188
2,44750
2,56687
2,70816
2,67170
2,56775
2,59704
2,40538
2,63020
2,83802
2,69958
2,43584
2,50588
2,57654
2,61552
2,45510
2,51327
2,78781
2,49949
2,49826
2,64193
2,47873
2,63544
2,63428
2,43303
2,61246
2,71074
2,57949
2,53161
2,64693
2,53577
2,44352
2,66480
2,70290
2,66760
2,64054
2,42272
2,63420
2,58308
2,47159
2,63763
2,72890
2,59095
2,75594
2,45043
2,77430
2,55677
2,56815
2,75952
2,73644
2,56281
2,40635
2,65034
2,51728
2,56813
2,65612
2,49714
2,48521
2,69801
2,44987
2,59429
2,68833
2,67386
2,47061
2,46729
2,41912
2,54007
2,45247
2,52432
2,73012
2,41331
2,53489
2,62680
2,82230
2,55575
2,48213
2,50241
2,57374
2,94093
2,90827
2,45020
2,65374
2,61332
2,70747
2,45633
2,51286
2,72990
2,41048
2,43496
2,68699
2,64857
2,45372
2,52700
2,57039
2,56491
2,46422
2,59240
2,65919
2,72575
2,51209
2,72192
2,40114
2,50703
2,49624
2,50773
2,46434
2,54817
2,52624
2,50185
2,57279
2,51784
2,71092
2,42129
2,50202
2,53901
2,64484
2,48023
2,70498
2,44981
2,68565
2,42854
2,63941
2,41985
2,76409
2,52441
2,51495
2,83080
2,41541
2,53124
2,56141
2,58883
2,64944
2,60265
2,51304
2,41175
2,67436
2,79683
2,40726
2,41367
2,50544
2,50456
2,49352
2,90265
2,50603
2,57798
2,64368
2,44975
2,49754
2,60611
2,71517
2,66738
2,53635
2,47759
2,47087
2,40152
2,45542
2,43067
2,48646
2,44597
2,85609
2,41793
2,41300
2,61200
2,52193
2,44056
2,47166
2,77150
2,64106
2,64160
2,58479
2,68686
2,56224
2,71479
2,74806
2,46392
2,45841
2,74584
2,54901
2,61106
2,67799
2,49244
2,66737
2,57159
2,46311
2,86736
2,66339
2,52061
2,43932
2,58364
2,47407
2,42271
2,42392
2,75873
2,66447
2,67035
2,48678
2,47025
2,63625
2,50085
2,67003
2,47493
2,46947
2,48658
2,69205
2,49087
2,78892
2,56658
2,55829
2,75008
2,67527
2,55481
2,67103
2,49736
2,70249
2,46900
2,52216
2,74807
2,66613
2,56667
2,83366
2,61455
2,48481
2,65634
2,63824
2,62697
2,94929
2,71989
2,57100
2,61178
2,55910
2,55476
2,61717
2,46446
2,68636
2,61631
2,57779
2,75284
2,84737
2,43948
2,63737
2,57715
2,47987
2,44108
2,56234
2,74306
2,66343
2,44148
2,50993
2,56931
2,58951
2,45950
2,59138
2,47116
2,41462
2,41045
2,41703
2,42341
2,44929
2,41950
2,47039
2,56005
2,77990
2,94476
2,49985
2,61001
2,43162
2,72604
2,41951
2,48138
2,68494
2,60189
2,66083
2,46505
2,54801
2,74950
2,49954
2,49005
2,70738
2,52985
2,61407
2,67751
2,57222
2,41451
2,59541
2,41524
2,68478
2,63074
2,40080
2,50541
2,74848
2,61288
2,46074
2,66176
2,59154
2,80907
2,69118
2,76334
2,59810
2,79698
2,57860
2,59582
2,73668
2,51614
2,93485
2,55981
2,49752
2,87519
2,73126
2,59912
2,83874
2,66841
2,49827
2,89204
2,71348
2,62042
2,58373
2,66390
2,72002
2,65245
2,84332
2,46867
2,67319
2,66946
2,68227
2,45268
2,82054
2,43973
2,54069
2,50478
2,45459
2,67490
2,74326
2,45588
2,41980
2,50551
2,80370
2,63011
2,48696
2,41590
2,54521
2,41427
2,46761
2,46777
2,51350
2,54396
2,40017
2,62119
2,52010
2,55718
2,44257
2,61442
2,45574
2,43379
2,41364
2,58720
2,45277
2,52029
2,47052
2,53968
2,77104
2,47616
2,55117
2,57877
2,52059
2,68747
2,40621
2,69332
2,47350
2,68165
2,64243
2,48071
2,68810
2,63044
2,84359
2,41953
2,55033
2,54884
2,44952
2,47841
2,89959
2,50638
2,47468
2,49515
2,43134
2,77914
2,56828
2,71986
2,57146
2,62628
2,48940
2,42622
2,50500
2,61248
2,51892
2,71375
2,42119
2,49309
2,52617
2,76452
2,46639
2,57373
2,68609
2,67787
2,53762
2,60678
2,77328
2,54987
2,50552
2,68564
2,63838
2,67974
2,44402
2,59131
2,44998
2,43046
2,56289
2,57405
2,52782
2,75954
2,42166
2,58919
2,56699
2,42327
2,69153
2,55131
2,46696
2,50086
2,65855
2,78623
2,83981
2,82225
2,51735
2,86750
2,73265
2,45663
2,49447
2,59256
2,43232
2,55291
2,46213
2,71889
2,57120
2,48205
2,60314
2,57274
2,56743
2,65977
2,49930
2,56916
2,57168
2,46976
2,60722
2,47353
2,40640
2,65520
2,51197
2,84246
2,42675
2,44086
2,50294
2,57935
2,59478
2,68041
2,42448
2,53324
2,58239
2,51583
2,71272
2,52994
2,65500
2,53266
2,64861
2,68220
2,48561
2,83619
2,76765
2,50224
2,67567
2,74502
2,56145
2,82979
2,64385
2,48569
2,71844
2,59263
2,85305
2,50746
2,72800
2,49317
2,58396
2,47886
2,72216
2,68024
2,53409
2,61816
2,78826
2,86819
2,57468
2,42046
2,42385
2,62122
2,49514
2,64103
2,78085
2,53269
2,74546
2,62358
2,45409
2,80564
2,42259
2,44259
2,53972
2,53702
2,45375
2,73243
2,50239
2,50828
2,60391
2,53024
2,50212
2,81568
2,41639
2,60515
2,50391
2,49614
2,59518
2,54967
2,62245
2,55137
2,67327
2,41406
2,47596
2,62439
2,66251
2,55948
2,44448
2,59735
2,61813
2,47995
2,55530
2,40056
2,70947
2,65494
2,82436
2,49544
2,46160
2,63443
2,50068
2,49363
2,64420
2,44015
2,70526
2,64245
2,46425
2,50176
2,46367
2,86065
2,43271
2,58847
2,52753
2,67335
2,66206
2,50396
2,40059
2,52611
2,40046
2,80803
2,48603
2,47045
2,49077
2,54437
2,41970
2,40539
2,40616
2,56327
2,69156
2,45615
2,40985
2,62839
2,70061
2,53104
2,50623
2,47480
2,58517
2,46032
2,47412
2,43964
2,69828
2,64570
2,53478
2,58841
2,57737
2,61076
2,62661
2,76987
2,59918
2,63814
2,41822
2,65085
2,61689
2,58958
2,58557
2,66001
2,42292
2,89241
2,53531
2,58019
2,54456
2,59037
2,76893
2,41035
2,84162
2,49482
2,57481
2,53874
2,62065
2,60804
2,59048
2,50491
2,60969
2,53713
2,48267
2,74029
2,71821
2,71502
2,54889
2,51543
2,43368
2,47215
2,46745
2,40494
2,44171
2,59243
2,59316
2,51707
2,48588
2,54204
2,69447
2,55447
2,88569
2,41929
2,53213
2,55947
2,72090
2,41138
2,53467
2,59352
2,72025
2,82703
2,57958
2,66086
2,71626
2,62741
2,64468
2,51054
2,49845
2,45142
2,50464
2,65808
2,75637
2,58442
2,71791
2,64254
2,52477
2,48926
2,53222
2,70629
2,73401
2,64231
2,51542
2,65397
2,50387
2,60024
2,48204
2,51318
2,73853
2,71064
2,77292
2,70621
2,43926
2,47017
2,40256
2,86371
2,65799
2,66163
2,66727
2,45563
2,60923
2,66436
2,56411
2,49362
2,45404
2,56229
2,81361
2,53832
2,65625
2,49139
2,51261
2,62045
2,63094
2,53240
2,59324
2,59273
2,51274
2,69464
2,61207
2,56195
2,45135
2,79443
2,66184
2,49799
2,49034
2,40787
2,41826
2,50257
2,76845
2,50072
2,77425
2,54623
2,53071
2,45125
2,50026
2,51328
2,72077
2,41194
2,63494
2,60009
2,81502
2,44648
2,67825
2,73927
2,47768
2,47004
2,61197
2,85672
2,101626
2,41188
2,64881
2,68981
2,51914
2,45667
2,83282
2,84218
2,63500
2,65093
2,56965
2,66334
2,44328
2,55830
2,70886
2,72365
2,74271
2,63701
2,58552
2,71558
2,46253
2,46284
2,48082
2,48548
2,43467
2,72867
2,44209
2,48510
2,58703
2,58215
2,57238
2,61804
2,61915
2,57501
2,58760
2,54806
2,73669
2,85718
2,70310
2,59754
2,45954
2,76851
2,43534
2,49812
2,42547
2,57142
2,70568
2,73461
2,45805
2,40851
2,80839
2,85612
2,69028
2,64017
2,67776
2,66981
2,70632
2,71833
2,46875
2,70224
2,66765
2,49255
2,58246
2,46868
2,70406
2,68675
2,51406
2,65080
2,58287
2,50542
2,43465
2,59990
2,56185
2,85292
2,45172
2,61739
2,55787
2,84923
2,60929
2,47298
2,40703
2,80557
2,93049
2,49100
2,44525
2,85601
2,79867
2,66338
2,47802
2,68092
2,40140
2,50914
2,43359
2,57201
2,56518
2,52165
2,63364
2,65762
2,48008
2,69936
2,53439
2,42105
2,66215
2,67463
2,57786
2,54837
2,56827
2,55572
2,43785
2,51905
2,46015
2,40669
2,58550
2,58400
2,52610
2,41684
2,44008
2,66249
2,69445
2,66527
2,75609
2,42115
2,70356
2,84049
2,53599
2,77824
2,41100
2,42731
2,45793
2,54729
2,48053
2,49689
2,91277
2,47506
2,89133
2,44273
2,79108
2,77118
2,48374
2,64656
2,58525
2,79308
2,51107
2,69991
2,78080
2,56774
2,53067
2,74402
2,68539
2,69788
2,68116
2,58688
2,71283
2,68629
2,48970
2,61888
2,50328
2,50506
2,45603
2,73976
2,57416
2,53096
2,55821
2,83656
2,76104
2,84757
2,64572
2,56986
2,43361
2,54056
2,76608
2,63291
2,44409
2,67369
2,85225
2,43253
2,74590
2,69373
2,66006
2,52943
2,61177
2,53834
2,60838
2,89944
2,75043
2,63220
2,59173
2,80334
2,75540
2,80096
2,56241
2,43978
2,65671
2,49663
2,44977
2,52278
2,73891
2,78503
2,41887
2,58514
2,59020
2,72043
2,57431
2,58941
2,55655
2,58984
2,57614
2,43416
2,71033
2,69152
2,80498
2,55668
2,60476
2,59278
2,49249
2,52239
2,52934
2,54854
2,81471
2,51413
2,79975
2,51279
2,51681
2,75262
2,67654
2,50673
2,67621
2,81702
2,55848
2,54022
2,63326
2,47968
2,67653
2,66143
2,71148
2,57455
2,57148
2,50042
2,53083
2,56225
2,76218
2,70605
2,49119
2,49747
2,54736
2,44331
2,58304
2,86671
2,62709
2,58775
2,71324
2,68624
2,56930
2,48572
2,47993
2,69075
2,59854
2,74507
2,49220
2,58672
2,60547
2,42308
2,49396
2,70323
2,45944
2,74639
2,41007
2,59218
2,78585
2,42529
2,48984
2,68690
2,86908
2,47238
2,71697
2,63243
2,42395
2,75401
2,40113
2,44649
2,45499
2,43940
2,67191
2,71641
2,80698
2,40682
2,54980
2,62272
2,69832
2,51938
2,53693
2,55390
2,62191
2,69455
2,83820
2,50861
2,71557
2,63099
2,54261
2,83287
2,57385
2,63875
2,51184
2,45792
2,75622
2,44746
2,43867
2,58636
2,51243
2,51634
2,48884
2,44607
2,44493
2,40321
2,64397
2,44845
2,70226
2,53778
2,69638
2,40309
2,68315
2,41770
2,64536
2,79785
2,76672
2,48350
2,64649
2,47733
2,45955
2,42884
2,57608
2,50345
2,58844
2,56721
2,65130
2,58819
2,49327
2,52154
2,73898
2,71573
2,42616
2,70474
2,47002
2,44282
2,48455
2,77399
2,66526
2,58769
2,64255
2,44685
2,78442
2,40318
2,80990
2,60913
2,46252
2,67919
2,40206
2,59584
2,57203
2,70607
2,70311
2,67370
2,42747
2,61677
2,70571
2,51624
2,56959
2,63599
2,71860
2,45090
2,49870
2,46237
2,54209
2,41162
2,56193
2,78862
2,77217
2,63567
2,77505
2,57252
2,53545
2,45709
2,64364
2,46555
2,49116
2,40276
2,53248
2,41527
2,60684
2,71551
2,65559
2,56880
2,74360
2,75234
2,71378
2,69265
2,60128
2,75927
2,82438
2,79462
2,40530
2,70819
2,62285
2,55127
2,59648
2,43113
2,51199
2,46856
2,47145
2,46839
2,70227
2,41132
2,58135
2,41791
2,62282
2,47359
2,64561
2,69599
2,47814
2,44198
2,40117
2,84694
2,47932
2,47543
2,55943
2,78430
2,48430
2,61010
2,48349
2,77804
2,71039
2,46528
2,59043
2,45756
2,73509
2,66748
2,71343
2,60793
2,44808
2,49024
2,49454
2,40119
2,57702
2,47874
2,41569
2,69503
2,57118
2,40190
2,51833
2,42930
2,44333
2,73400
2,42042
2,62236
2,63580
2,63867
2,68193
2,68110
2,40455
2,60425
2,45096
2,41479
2,61676
2,51967
2,57977
2,44539
2,58334
2,51039
2,52567
2,59053
2,59050
2,63040
2,68530
2,47607
2,49527
2,51300
2,48896
2,62135
2,51005
2,77308
2,59529
2,85699
2,75092
2,50005
2,78375
2,52132
2,74609
2,44202
2,80790
2,56708
2,43392
2,79025
2,44606
2,59920
2,60568
2,51806
2,45397
2,61381
2,59165
2,46695
2,47693
2,55045
2,72092
2,48581
2,46647
2,56877
2,70211
2,59057
2,68337
2,47072
2,63352
2,57343
2,56934
2,71644
2,51114
2,40615
2,46897
2,43502
2,58687
2,48665
2,58456
2,41782
2,46153
2,54417
2,47807
2,62107
2,72133
2,71093
2,43179
2,58638
2,45778
2,53604
2,60988
2,76282
2,55778
2,59219
2,60312
2,46113
2,67149
2,50327
2,61501
2,71789
2,50608
2,51952
2,68836
2,52164
2,43961
2,48119
2,67693
2,67022
2,55744
2,40398
2,50439
2,56753
2,51416
2,57240
2,42511
2,52546
2,59340
2,48559
2,68412
2,71101
2,56912
2,43782
2,56065
2,63781
2,69479
2,47168
2,68138
2,46033
2,54013
2,48706
2,42253
2,53219
2,59328
2,57430
2,49225
2,66778
2,48745
2,85606
2,72442
2,41361
2,56274
2,47170
2,87491
2,47805
2,49245
2,41831
2,71250
2,45252
2,50321
2,58560
2,56077
2,68496
2,42950
2,46379
2,71478
2,44372
2,41112
2,65369
2,70687
2,75561
2,45104
2,55032
2,53228
2,68065
2,55243
2,72933
2,41773
2,43372
2,83196
2,51407
2,50922
2,46507
2,61596
2,61530
2,62436
2,63262
2,59773
2,65999
2,49302
2,53900
2,49030
2,66310
2,74722
2,85740
2,53085
2,64953
2,64792
2,67010
2,41830
2,43374
2,61575
2,64879
2,60066
2,58569
2,69849
2,41499
2,48137
2,51202
2,73157
2,63635
2,48109
2,70710
2,62833
2,48677
2,48577
2,55726
2,73636
2,66416
2,48186
2,54354
2,54167
2,45502
2,70130
2,45511
2,52912
2,42100
2,46450
2,61645
2,66101
2,60089
2,51456
2,42818
2,51323
2,45772
2,71911
2,58035
2,51481
2,53338
2,52401
2,50714
2,42685
2,40264
2,56353
2,78654
2,57985
2,43898
2,72847
2,57970
2,44693
2,90719
2,49594
2,46123
2,77609
2,75404
2,79649
2,63324
2,65031
2,54675
2,60951
2,44173
2,78034
2,60447
2,54836
2,55039
2,47225
2,49238
2,62611
2,55203
2,48085
2,58566
2,72264
2,77767
2,42986
2,45427
2,73475
2,65196
2,73073
2,46085
2,60765
2,72130
2,51759
2,43848
2,48818
2,52871
2,72335
2,51933
2,52082
2,83605
2,56907
2,40536
2,56951
2,57668
2,61897
2,65546
2,61745
2,99611
2,71453
2,73122
2,71404
2,53571
2,79542
2,43223
2,47830
2,53336
2,53485
2,75861
2,40551
2,62254
2,52937
2,43831
2,63048
2,78346
2,53320
2,47608
2,66656
2,41347
2,48632
2,44441
2,44800
2,48551
2,71520
2,63145
2,53607
2,61751
2,69595
2,69303
2,75382
2,53946
2,46234
2,59120
2,60026
2,59093
2,43682
2,73872
2,76783
2,60283
2,52781
2,86261
2,58305
2,51553
2,49951
2,43381
2,63449
2,69774
2,42736
2,54520
2,65699
2,52939
2,61007
2,62873
2,52763
2,69934
2,49668
2,56086
2,54112
2,60143
2,68574
2,58111
2,58020
2,60835
2,50842
2,65045
2,41574
2,51473
2,67148
2,52677
2,58905
2,56330
2,71508
2,55460
2,45192
2,61738
2,73579
2,62934
2,40487
2,47368
2,49371
2,43316
2,40700
2,46162
2,47405
2,52951
2,52953
2,50618
2,78005
2,77974
2,60588
2,55251
2,51381
2,56434
2,82169
2,72707
2,50236
2,50267
2,47929
2,73520
2,65297
2,67274
2,49766
2,56944
2,75574
2,41307
2,44232
2,77651
2,71048
2,58927
2,64077
2,72592
2,60258
2,92001
2,69221
2,59560
2,42646
2,53932
2,46939
2,44062
2,55513
2,53001
2,64252
2,90146
2,54424
2,77650
2,67629
2,65936
2,47067
2,52320
2,74355
2,62287
2,53138
2,55782
2,45621
2,65839
2,47611
2,54020
2,58272
2,58511
2,81509
2,64025
2,50747
2,86804
